service_id,date,exception_type
16-Weekday-1-18SUM-1111100,20180815,1
16-Weekday-1-18SUM-1111100,20180816,1
16-Weekday-1-18SUM-1111100,20180817,1
16-Weekday-1-18SUM-1111100,20180820,1
16-Weekday-1-18SUM-1111100,20180821,1
16-Weekday-1-18SUM-1111100,20180822,1
16-Weekday-1-18SUM-1111100,20180823,1
16-Weekday-1-18SUM-1111100,20180824,1
16-Weekday-1-18SUM-1111100,20180827,1
16-Weekday-1-18SUM-1111100,20180828,1
16-Weekday-1-18SUM-1111100,20180829,1
16-Weekday-1-18SUM-1111100,20180830,1
16-Weekday-1-18SUM-1111100,20180831,1
1-Saturday-1-18SPRI-0000010,20180609,1
1-Saturday-1-18SPRI-0000010,20180616,1
1-Saturday-1-18SPRI-0000010,20180623,1
1-Saturday-1-18SUM-0000010,20180630,1
1-Saturday-1-18SUM-0000010,20180707,1
1-Saturday-1-18SUM-0000010,20180714,1
1-Saturday-1-18SUM-0000010,20180721,1
1-Saturday-1-18SUM-0000010,20180728,1
1-Saturday-1-18SUM-0000010,20180804,1
1-Saturday-1-18SUM-0000010,20180811,1
1-Saturday-1-18SUM-0000010,20180818,1
1-Saturday-1-18SUM-0000010,20180825,1
1-Saturday-1-18SUM-0000010,20180901,1
1-Sunday-1-18SPRI-0000001,20180610,1
1-Sunday-1-18SPRI-0000001,20180617,1
1-Sunday-1-18SPRI-0000001,20180624,1
1-Sunday-1-18SUM-0000001,20180701,1
1-Sunday-1-18SUM-0000001,20180702,1
1-Sunday-1-18SUM-0000001,20180708,1
1-Sunday-1-18SUM-0000001,20180715,1
1-Sunday-1-18SUM-0000001,20180722,1
1-Sunday-1-18SUM-0000001,20180729,1
1-Sunday-1-18SUM-0000001,20180805,1
1-Sunday-1-18SUM-0000001,20180812,1
1-Sunday-1-18SUM-0000001,20180819,1
1-Sunday-1-18SUM-0000001,20180826,1
1-Sunday-1-18SUM-0000001,20180902,1
1-Weekday-1-18SPRI-1111100,20180611,1
1-Weekday-1-18SPRI-1111100,20180612,1
1-Weekday-1-18SPRI-1111100,20180613,1
1-Weekday-1-18SPRI-1111100,20180614,1
1-Weekday-1-18SPRI-1111100,20180615,1
1-Weekday-1-18SPRI-1111100,20180618,1
1-Weekday-1-18SPRI-1111100,20180619,1
1-Weekday-1-18SPRI-1111100,20180620,1
1-Weekday-1-18SPRI-1111100,20180621,1
1-Weekday-1-18SPRI-1111100,20180622,1
1-Weekday-1-18SUM-1111100,20180625,1
1-Weekday-1-18SUM-1111100,20180626,1
1-Weekday-1-18SUM-1111100,20180627,1
1-Weekday-1-18SUM-1111100,20180628,1
1-Weekday-1-18SUM-1111100,20180629,1
1-Weekday-1-18SUM-1111100,20180703,1
1-Weekday-1-18SUM-1111100,20180704,1
1-Weekday-1-18SUM-1111100,20180705,1
1-Weekday-1-18SUM-1111100,20180706,1
1-Weekday-1-18SUM-1111100,20180709,1
1-Weekday-1-18SUM-1111100,20180710,1
1-Weekday-1-18SUM-1111100,20180711,1
1-Weekday-1-18SUM-1111100,20180712,1
1-Weekday-1-18SUM-1111100,20180713,1
1-Weekday-1-18SUM-1111100,20180716,1
1-Weekday-1-18SUM-1111100,20180717,1
1-Weekday-1-18SUM-1111100,20180718,1
1-Weekday-1-18SUM-1111100,20180719,1
1-Weekday-1-18SUM-1111100,20180720,1
1-Weekday-1-18SUM-1111100,20180723,1
1-Weekday-1-18SUM-1111100,20180724,1
1-Weekday-1-18SUM-1111100,20180725,1
1-Weekday-1-18SUM-1111100,20180726,1
1-Weekday-1-18SUM-1111100,20180727,1
1-Weekday-1-18SUM-1111100,20180730,1
1-Weekday-1-18SUM-1111100,20180731,1
1-Weekday-1-18SUM-1111100,20180801,1
1-Weekday-1-18SUM-1111100,20180802,1
1-Weekday-1-18SUM-1111100,20180803,1
1-Weekday-1-18SUM-1111100,20180806,1
1-Weekday-1-18SUM-1111100,20180807,1
1-Weekday-1-18SUM-1111100,20180808,1
1-Weekday-1-18SUM-1111100,20180809,1
1-Weekday-1-18SUM-1111100,20180810,1
1-Weekday-1-18SUM-1111100,20180813,1
1-Weekday-1-18SUM-1111100,20180814,1
1-Weekday-1-18SUM-1111100,20180815,1
1-Weekday-1-18SUM-1111100,20180816,1
1-Weekday-1-18SUM-1111100,20180817,1
1-Weekday-1-18SUM-1111100,20180820,1
1-Weekday-1-18SUM-1111100,20180821,1
1-Weekday-1-18SUM-1111100,20180822,1
1-Weekday-1-18SUM-1111100,20180823,1
1-Weekday-1-18SUM-1111100,20180824,1
1-Weekday-1-18SUM-1111100,20180827,1
1-Weekday-1-18SUM-1111100,20180828,1
1-Weekday-1-18SUM-1111100,20180829,1
1-Weekday-1-18SUM-1111100,20180830,1
1-Weekday-1-18SUM-1111100,20180831,1
200-Saturday-1-18SPRI-0000010,20180609,1
200-Saturday-1-18SPRI-0000010,20180616,1
200-Saturday-1-18SPRI-0000010,20180623,1
200-Saturday-1-18SUM-0000010,20180630,1
200-Saturday-1-18SUM-0000010,20180707,1
200-Saturday-1-18SUM-0000010,20180714,1
200-Saturday-1-18SUM-0000010,20180721,1
200-Saturday-1-18SUM-0000010,20180728,1
200-Saturday-1-18SUM-0000010,20180804,1
200-Saturday-1-18SUM-0000010,20180811,1
200-Saturday-1-18SUM-0000010,20180818,1
200-Saturday-1-18SUM-0000010,20180825,1
200-Saturday-1-18SUM-0000010,20180901,1
200-Sunday-1-18SPRI-0000001,20180610,1
200-Sunday-1-18SPRI-0000001,20180617,1
200-Sunday-1-18SPRI-0000001,20180624,1
200-Sunday-1-18SUM-0000001,20180701,1
200-Sunday-1-18SUM-0000001,20180702,1
200-Sunday-1-18SUM-0000001,20180708,1
200-Sunday-1-18SUM-0000001,20180715,1
200-Sunday-1-18SUM-0000001,20180722,1
200-Sunday-1-18SUM-0000001,20180729,1
200-Sunday-1-18SUM-0000001,20180805,1
200-Sunday-1-18SUM-0000001,20180812,1
200-Sunday-1-18SUM-0000001,20180819,1
200-Sunday-1-18SUM-0000001,20180826,1
200-Sunday-1-18SUM-0000001,20180902,1
200-Weekday-1-18SPRI-1111100,20180611,1
200-Weekday-1-18SPRI-1111100,20180612,1
200-Weekday-1-18SPRI-1111100,20180613,1
200-Weekday-1-18SPRI-1111100,20180614,1
200-Weekday-1-18SPRI-1111100,20180615,1
200-Weekday-1-18SPRI-1111100,20180618,1
200-Weekday-1-18SPRI-1111100,20180619,1
200-Weekday-1-18SPRI-1111100,20180620,1
200-Weekday-1-18SPRI-1111100,20180621,1
200-Weekday-1-18SPRI-1111100,20180622,1
200-Weekday-1-18SUM-1111100,20180625,1
200-Weekday-1-18SUM-1111100,20180626,1
200-Weekday-1-18SUM-1111100,20180627,1
200-Weekday-1-18SUM-1111100,20180628,1
200-Weekday-1-18SUM-1111100,20180629,1
200-Weekday-1-18SUM-1111100,20180703,1
200-Weekday-1-18SUM-1111100,20180704,1
200-Weekday-1-18SUM-1111100,20180705,1
200-Weekday-1-18SUM-1111100,20180706,1
200-Weekday-1-18SUM-1111100,20180709,1
200-Weekday-1-18SUM-1111100,20180710,1
200-Weekday-1-18SUM-1111100,20180711,1
200-Weekday-1-18SUM-1111100,20180712,1
200-Weekday-1-18SUM-1111100,20180713,1
200-Weekday-1-18SUM-1111100,20180716,1
200-Weekday-1-18SUM-1111100,20180717,1
200-Weekday-1-18SUM-1111100,20180718,1
200-Weekday-1-18SUM-1111100,20180719,1
200-Weekday-1-18SUM-1111100,20180720,1
200-Weekday-1-18SUM-1111100,20180723,1
200-Weekday-1-18SUM-1111100,20180724,1
200-Weekday-1-18SUM-1111100,20180725,1
200-Weekday-1-18SUM-1111100,20180726,1
200-Weekday-1-18SUM-1111100,20180727,1
200-Weekday-1-18SUM-1111100,20180730,1
200-Weekday-1-18SUM-1111100,20180731,1
200-Weekday-1-18SUM-1111100,20180801,1
200-Weekday-1-18SUM-1111100,20180802,1
200-Weekday-1-18SUM-1111100,20180803,1
200-Weekday-1-18SUM-1111100,20180806,1
200-Weekday-1-18SUM-1111100,20180807,1
200-Weekday-1-18SUM-1111100,20180808,1
200-Weekday-1-18SUM-1111100,20180809,1
200-Weekday-1-18SUM-1111100,20180810,1
200-Weekday-1-18SUM-1111100,20180813,1
200-Weekday-1-18SUM-1111100,20180814,1
200-Weekday-1-18SUM-1111100,20180815,1
200-Weekday-1-18SUM-1111100,20180816,1
200-Weekday-1-18SUM-1111100,20180817,1
200-Weekday-1-18SUM-1111100,20180820,1
200-Weekday-1-18SUM-1111100,20180821,1
200-Weekday-1-18SUM-1111100,20180822,1
200-Weekday-1-18SUM-1111100,20180823,1
200-Weekday-1-18SUM-1111100,20180824,1
200-Weekday-1-18SUM-1111100,20180827,1
200-Weekday-1-18SUM-1111100,20180828,1
200-Weekday-1-18SUM-1111100,20180829,1
200-Weekday-1-18SUM-1111100,20180830,1
200-Weekday-1-18SUM-1111100,20180831,1
201-Saturday-1-18SPRI-0000010,20180609,1
201-Saturday-1-18SPRI-0000010,20180616,1
201-Saturday-1-18SPRI-0000010,20180623,1
201-Saturday-1-18SUM-0000010,20180630,1
201-Saturday-1-18SUM-0000010,20180707,1
201-Saturday-1-18SUM-0000010,20180714,1
201-Saturday-1-18SUM-0000010,20180721,1
201-Saturday-1-18SUM-0000010,20180728,1
201-Saturday-1-18SUM-0000010,20180804,1
201-Saturday-1-18SUM-0000010,20180811,1
201-Saturday-1-18SUM-0000010,20180818,1
201-Saturday-1-18SUM-0000010,20180825,1
201-Saturday-1-18SUM-0000010,20180901,1
201-Sunday-1-18SPRI-0000001,20180610,1
201-Sunday-1-18SPRI-0000001,20180617,1
201-Sunday-1-18SPRI-0000001,20180624,1
201-Sunday-1-18SUM-0000001,20180701,1
201-Sunday-1-18SUM-0000001,20180702,1
201-Sunday-1-18SUM-0000001,20180708,1
201-Sunday-1-18SUM-0000001,20180715,1
201-Sunday-1-18SUM-0000001,20180722,1
201-Sunday-1-18SUM-0000001,20180729,1
201-Sunday-1-18SUM-0000001,20180805,1
201-Sunday-1-18SUM-0000001,20180812,1
201-Sunday-1-18SUM-0000001,20180819,1
201-Sunday-1-18SUM-0000001,20180826,1
201-Sunday-1-18SUM-0000001,20180902,1
201-Weekday-2-18SPRI-1111100,20180611,1
201-Weekday-2-18SPRI-1111100,20180612,1
201-Weekday-2-18SPRI-1111100,20180613,1
201-Weekday-2-18SPRI-1111100,20180614,1
201-Weekday-2-18SPRI-1111100,20180615,1
201-Weekday-2-18SPRI-1111100,20180618,1
201-Weekday-2-18SPRI-1111100,20180619,1
201-Weekday-2-18SPRI-1111100,20180620,1
201-Weekday-2-18SPRI-1111100,20180621,1
201-Weekday-2-18SPRI-1111100,20180622,1
201-Weekday-2-18SUM-1111100,20180625,1
201-Weekday-2-18SUM-1111100,20180626,1
201-Weekday-2-18SUM-1111100,20180627,1
201-Weekday-2-18SUM-1111100,20180628,1
201-Weekday-2-18SUM-1111100,20180629,1
201-Weekday-2-18SUM-1111100,20180703,1
201-Weekday-2-18SUM-1111100,20180704,1
201-Weekday-2-18SUM-1111100,20180705,1
201-Weekday-2-18SUM-1111100,20180706,1
201-Weekday-2-18SUM-1111100,20180709,1
201-Weekday-2-18SUM-1111100,20180710,1
201-Weekday-2-18SUM-1111100,20180711,1
201-Weekday-2-18SUM-1111100,20180712,1
201-Weekday-2-18SUM-1111100,20180713,1
201-Weekday-2-18SUM-1111100,20180716,1
201-Weekday-2-18SUM-1111100,20180717,1
201-Weekday-2-18SUM-1111100,20180718,1
201-Weekday-2-18SUM-1111100,20180719,1
201-Weekday-2-18SUM-1111100,20180720,1
201-Weekday-2-18SUM-1111100,20180723,1
201-Weekday-2-18SUM-1111100,20180724,1
201-Weekday-2-18SUM-1111100,20180725,1
201-Weekday-2-18SUM-1111100,20180726,1
201-Weekday-2-18SUM-1111100,20180727,1
201-Weekday-2-18SUM-1111100,20180730,1
201-Weekday-2-18SUM-1111100,20180731,1
201-Weekday-2-18SUM-1111100,20180801,1
201-Weekday-2-18SUM-1111100,20180802,1
201-Weekday-2-18SUM-1111100,20180803,1
201-Weekday-2-18SUM-1111100,20180806,1
201-Weekday-2-18SUM-1111100,20180807,1
201-Weekday-2-18SUM-1111100,20180808,1
201-Weekday-2-18SUM-1111100,20180809,1
201-Weekday-2-18SUM-1111100,20180810,1
201-Weekday-2-18SUM-1111100,20180813,1
201-Weekday-2-18SUM-1111100,20180814,1
201-Weekday-2-18SUM-1111100,20180815,1
201-Weekday-2-18SUM-1111100,20180816,1
201-Weekday-2-18SUM-1111100,20180817,1
201-Weekday-2-18SUM-1111100,20180820,1
201-Weekday-2-18SUM-1111100,20180821,1
201-Weekday-2-18SUM-1111100,20180822,1
201-Weekday-2-18SUM-1111100,20180823,1
201-Weekday-2-18SUM-1111100,20180824,1
201-Weekday-2-18SUM-1111100,20180827,1
201-Weekday-2-18SUM-1111100,20180828,1
201-Weekday-2-18SUM-1111100,20180829,1
201-Weekday-2-18SUM-1111100,20180830,1
201-Weekday-2-18SUM-1111100,20180831,1
202-Saturday-1-18SPRI-0000010,20180609,1
202-Saturday-1-18SPRI-0000010,20180616,1
202-Saturday-1-18SPRI-0000010,20180623,1
202-Saturday-1-18SUM-0000010,20180630,1
202-Saturday-1-18SUM-0000010,20180707,1
202-Saturday-1-18SUM-0000010,20180714,1
202-Saturday-1-18SUM-0000010,20180721,1
202-Saturday-1-18SUM-0000010,20180728,1
202-Saturday-1-18SUM-0000010,20180804,1
202-Saturday-1-18SUM-0000010,20180811,1
202-Saturday-1-18SUM-0000010,20180818,1
202-Saturday-1-18SUM-0000010,20180825,1
202-Saturday-1-18SUM-0000010,20180901,1
202-Sunday-1-18SPRI-0000001,20180610,1
202-Sunday-1-18SPRI-0000001,20180617,1
202-Sunday-1-18SPRI-0000001,20180624,1
202-Sunday-1-18SUM-0000001,20180701,1
202-Sunday-1-18SUM-0000001,20180702,1
202-Sunday-1-18SUM-0000001,20180708,1
202-Sunday-1-18SUM-0000001,20180715,1
202-Sunday-1-18SUM-0000001,20180722,1
202-Sunday-1-18SUM-0000001,20180729,1
202-Sunday-1-18SUM-0000001,20180805,1
202-Sunday-1-18SUM-0000001,20180812,1
202-Sunday-1-18SUM-0000001,20180819,1
202-Sunday-1-18SUM-0000001,20180826,1
202-Sunday-1-18SUM-0000001,20180902,1
202-Weekday-2-18SPRI-1111100,20180611,1
202-Weekday-2-18SPRI-1111100,20180612,1
202-Weekday-2-18SPRI-1111100,20180613,1
202-Weekday-2-18SPRI-1111100,20180614,1
202-Weekday-2-18SPRI-1111100,20180615,1
202-Weekday-2-18SPRI-1111100,20180618,1
202-Weekday-2-18SPRI-1111100,20180619,1
202-Weekday-2-18SPRI-1111100,20180620,1
202-Weekday-2-18SPRI-1111100,20180621,1
202-Weekday-2-18SPRI-1111100,20180622,1
202-Weekday-2-18SUM-1111100,20180625,1
202-Weekday-2-18SUM-1111100,20180626,1
202-Weekday-2-18SUM-1111100,20180627,1
202-Weekday-2-18SUM-1111100,20180628,1
202-Weekday-2-18SUM-1111100,20180629,1
202-Weekday-2-18SUM-1111100,20180703,1
202-Weekday-2-18SUM-1111100,20180704,1
202-Weekday-2-18SUM-1111100,20180705,1
202-Weekday-2-18SUM-1111100,20180706,1
202-Weekday-2-18SUM-1111100,20180709,1
202-Weekday-2-18SUM-1111100,20180710,1
202-Weekday-2-18SUM-1111100,20180711,1
202-Weekday-2-18SUM-1111100,20180712,1
202-Weekday-2-18SUM-1111100,20180713,1
202-Weekday-2-18SUM-1111100,20180716,1
202-Weekday-2-18SUM-1111100,20180717,1
202-Weekday-2-18SUM-1111100,20180718,1
202-Weekday-2-18SUM-1111100,20180719,1
202-Weekday-2-18SUM-1111100,20180720,1
202-Weekday-2-18SUM-1111100,20180723,1
202-Weekday-2-18SUM-1111100,20180724,1
202-Weekday-2-18SUM-1111100,20180725,1
202-Weekday-2-18SUM-1111100,20180726,1
202-Weekday-2-18SUM-1111100,20180727,1
202-Weekday-2-18SUM-1111100,20180730,1
202-Weekday-2-18SUM-1111100,20180731,1
202-Weekday-2-18SUM-1111100,20180801,1
202-Weekday-2-18SUM-1111100,20180802,1
202-Weekday-2-18SUM-1111100,20180803,1
202-Weekday-2-18SUM-1111100,20180806,1
202-Weekday-2-18SUM-1111100,20180807,1
202-Weekday-2-18SUM-1111100,20180808,1
202-Weekday-2-18SUM-1111100,20180809,1
202-Weekday-2-18SUM-1111100,20180810,1
202-Weekday-2-18SUM-1111100,20180813,1
202-Weekday-2-18SUM-1111100,20180814,1
202-Weekday-2-18SUM-1111100,20180815,1
202-Weekday-2-18SUM-1111100,20180816,1
202-Weekday-2-18SUM-1111100,20180817,1
202-Weekday-2-18SUM-1111100,20180820,1
202-Weekday-2-18SUM-1111100,20180821,1
202-Weekday-2-18SUM-1111100,20180822,1
202-Weekday-2-18SUM-1111100,20180823,1
202-Weekday-2-18SUM-1111100,20180824,1
202-Weekday-2-18SUM-1111100,20180827,1
202-Weekday-2-18SUM-1111100,20180828,1
202-Weekday-2-18SUM-1111100,20180829,1
202-Weekday-2-18SUM-1111100,20180830,1
202-Weekday-2-18SUM-1111100,20180831,1
203-Saturday-3-18SPRI-0000010,20180609,1
203-Saturday-3-18SPRI-0000010,20180616,1
203-Saturday-3-18SPRI-0000010,20180623,1
203-Saturday-3-18SUM-0000010,20180630,1
203-Saturday-3-18SUM-0000010,20180707,1
203-Saturday-3-18SUM-0000010,20180714,1
203-Saturday-3-18SUM-0000010,20180721,1
203-Saturday-3-18SUM-0000010,20180728,1
203-Saturday-3-18SUM-0000010,20180804,1
203-Saturday-3-18SUM-0000010,20180811,1
203-Saturday-3-18SUM-0000010,20180818,1
203-Saturday-3-18SUM-0000010,20180825,1
203-Saturday-3-18SUM-0000010,20180901,1
203-Sunday-3-18SPRI-0000001,20180610,1
203-Sunday-3-18SPRI-0000001,20180617,1
203-Sunday-3-18SPRI-0000001,20180624,1
203-Sunday-3-18SUM-0000001,20180701,1
203-Sunday-3-18SUM-0000001,20180702,1
203-Sunday-3-18SUM-0000001,20180708,1
203-Sunday-3-18SUM-0000001,20180715,1
203-Sunday-3-18SUM-0000001,20180722,1
203-Sunday-3-18SUM-0000001,20180729,1
203-Sunday-3-18SUM-0000001,20180805,1
203-Sunday-3-18SUM-0000001,20180812,1
203-Sunday-3-18SUM-0000001,20180819,1
203-Sunday-3-18SUM-0000001,20180826,1
203-Sunday-3-18SUM-0000001,20180902,1
203-Weekday-6-18SPRI-1111100,20180611,1
203-Weekday-6-18SPRI-1111100,20180612,1
203-Weekday-6-18SPRI-1111100,20180613,1
203-Weekday-6-18SPRI-1111100,20180614,1
203-Weekday-6-18SPRI-1111100,20180615,1
203-Weekday-6-18SPRI-1111100,20180618,1
203-Weekday-6-18SPRI-1111100,20180619,1
203-Weekday-6-18SPRI-1111100,20180620,1
203-Weekday-6-18SPRI-1111100,20180621,1
203-Weekday-6-18SPRI-1111100,20180622,1
203-Weekday-6-18SUM-1111100,20180625,1
203-Weekday-6-18SUM-1111100,20180626,1
203-Weekday-6-18SUM-1111100,20180627,1
203-Weekday-6-18SUM-1111100,20180628,1
203-Weekday-6-18SUM-1111100,20180629,1
203-Weekday-6-18SUM-1111100,20180703,1
203-Weekday-6-18SUM-1111100,20180704,1
203-Weekday-6-18SUM-1111100,20180705,1
203-Weekday-6-18SUM-1111100,20180706,1
203-Weekday-6-18SUM-1111100,20180709,1
203-Weekday-6-18SUM-1111100,20180710,1
203-Weekday-6-18SUM-1111100,20180711,1
203-Weekday-6-18SUM-1111100,20180712,1
203-Weekday-6-18SUM-1111100,20180713,1
203-Weekday-6-18SUM-1111100,20180716,1
203-Weekday-6-18SUM-1111100,20180717,1
203-Weekday-6-18SUM-1111100,20180718,1
203-Weekday-6-18SUM-1111100,20180719,1
203-Weekday-6-18SUM-1111100,20180720,1
203-Weekday-6-18SUM-1111100,20180723,1
203-Weekday-6-18SUM-1111100,20180724,1
203-Weekday-6-18SUM-1111100,20180725,1
203-Weekday-6-18SUM-1111100,20180726,1
203-Weekday-6-18SUM-1111100,20180727,1
203-Weekday-6-18SUM-1111100,20180730,1
203-Weekday-6-18SUM-1111100,20180731,1
203-Weekday-6-18SUM-1111100,20180801,1
203-Weekday-6-18SUM-1111100,20180802,1
203-Weekday-6-18SUM-1111100,20180803,1
203-Weekday-6-18SUM-1111100,20180806,1
203-Weekday-6-18SUM-1111100,20180807,1
203-Weekday-6-18SUM-1111100,20180808,1
203-Weekday-6-18SUM-1111100,20180809,1
203-Weekday-6-18SUM-1111100,20180810,1
203-Weekday-6-18SUM-1111100,20180813,1
203-Weekday-6-18SUM-1111100,20180814,1
203-Weekday-6-18SUM-1111100,20180815,1
203-Weekday-6-18SUM-1111100,20180816,1
203-Weekday-6-18SUM-1111100,20180817,1
203-Weekday-6-18SUM-1111100,20180820,1
203-Weekday-6-18SUM-1111100,20180821,1
203-Weekday-6-18SUM-1111100,20180822,1
203-Weekday-6-18SUM-1111100,20180823,1
203-Weekday-6-18SUM-1111100,20180824,1
203-Weekday-6-18SUM-1111100,20180827,1
203-Weekday-6-18SUM-1111100,20180828,1
203-Weekday-6-18SUM-1111100,20180829,1
203-Weekday-6-18SUM-1111100,20180830,1
203-Weekday-6-18SUM-1111100,20180831,1
204-Saturday-1-18SPRI-0000010,20180609,1
204-Saturday-1-18SPRI-0000010,20180616,1
204-Saturday-1-18SPRI-0000010,20180623,1
204-Saturday-1-18SUM-0000010,20180630,1
204-Saturday-1-18SUM-0000010,20180707,1
204-Saturday-1-18SUM-0000010,20180714,1
204-Saturday-1-18SUM-0000010,20180721,1
204-Saturday-1-18SUM-0000010,20180728,1
204-Saturday-1-18SUM-0000010,20180804,1
204-Saturday-1-18SUM-0000010,20180811,1
204-Saturday-1-18SUM-0000010,20180818,1
204-Saturday-1-18SUM-0000010,20180825,1
204-Saturday-1-18SUM-0000010,20180901,1
204-Sunday-1-18SPRI-0000001,20180610,1
204-Sunday-1-18SPRI-0000001,20180617,1
204-Sunday-1-18SPRI-0000001,20180624,1
204-Sunday-1-18SUM-0000001,20180701,1
204-Sunday-1-18SUM-0000001,20180702,1
204-Sunday-1-18SUM-0000001,20180708,1
204-Sunday-1-18SUM-0000001,20180715,1
204-Sunday-1-18SUM-0000001,20180722,1
204-Sunday-1-18SUM-0000001,20180729,1
204-Sunday-1-18SUM-0000001,20180805,1
204-Sunday-1-18SUM-0000001,20180812,1
204-Sunday-1-18SUM-0000001,20180819,1
204-Sunday-1-18SUM-0000001,20180826,1
204-Sunday-1-18SUM-0000001,20180902,1
204-Weekday-1-18SPRI-1111100,20180611,1
204-Weekday-1-18SPRI-1111100,20180612,1
204-Weekday-1-18SPRI-1111100,20180613,1
204-Weekday-1-18SPRI-1111100,20180614,1
204-Weekday-1-18SPRI-1111100,20180615,1
204-Weekday-1-18SPRI-1111100,20180618,1
204-Weekday-1-18SPRI-1111100,20180619,1
204-Weekday-1-18SPRI-1111100,20180620,1
204-Weekday-1-18SPRI-1111100,20180621,1
204-Weekday-1-18SPRI-1111100,20180622,1
204-Weekday-1-18SUM-1111100,20180625,1
204-Weekday-1-18SUM-1111100,20180626,1
204-Weekday-1-18SUM-1111100,20180627,1
204-Weekday-1-18SUM-1111100,20180628,1
204-Weekday-1-18SUM-1111100,20180629,1
204-Weekday-1-18SUM-1111100,20180703,1
204-Weekday-1-18SUM-1111100,20180704,1
204-Weekday-1-18SUM-1111100,20180705,1
204-Weekday-1-18SUM-1111100,20180706,1
204-Weekday-1-18SUM-1111100,20180709,1
204-Weekday-1-18SUM-1111100,20180710,1
204-Weekday-1-18SUM-1111100,20180711,1
204-Weekday-1-18SUM-1111100,20180712,1
204-Weekday-1-18SUM-1111100,20180713,1
204-Weekday-1-18SUM-1111100,20180716,1
204-Weekday-1-18SUM-1111100,20180717,1
204-Weekday-1-18SUM-1111100,20180718,1
204-Weekday-1-18SUM-1111100,20180719,1
204-Weekday-1-18SUM-1111100,20180720,1
204-Weekday-1-18SUM-1111100,20180723,1
204-Weekday-1-18SUM-1111100,20180724,1
204-Weekday-1-18SUM-1111100,20180725,1
204-Weekday-1-18SUM-1111100,20180726,1
204-Weekday-1-18SUM-1111100,20180727,1
204-Weekday-1-18SUM-1111100,20180730,1
204-Weekday-1-18SUM-1111100,20180731,1
204-Weekday-1-18SUM-1111100,20180801,1
204-Weekday-1-18SUM-1111100,20180802,1
204-Weekday-1-18SUM-1111100,20180803,1
204-Weekday-1-18SUM-1111100,20180806,1
204-Weekday-1-18SUM-1111100,20180807,1
204-Weekday-1-18SUM-1111100,20180808,1
204-Weekday-1-18SUM-1111100,20180809,1
204-Weekday-1-18SUM-1111100,20180810,1
204-Weekday-1-18SUM-1111100,20180813,1
204-Weekday-1-18SUM-1111100,20180814,1
204-Weekday-1-18SUM-1111100,20180815,1
204-Weekday-1-18SUM-1111100,20180816,1
204-Weekday-1-18SUM-1111100,20180817,1
204-Weekday-1-18SUM-1111100,20180820,1
204-Weekday-1-18SUM-1111100,20180821,1
204-Weekday-1-18SUM-1111100,20180822,1
204-Weekday-1-18SUM-1111100,20180823,1
204-Weekday-1-18SUM-1111100,20180824,1
204-Weekday-1-18SUM-1111100,20180827,1
204-Weekday-1-18SUM-1111100,20180828,1
204-Weekday-1-18SUM-1111100,20180829,1
204-Weekday-1-18SUM-1111100,20180830,1
204-Weekday-1-18SUM-1111100,20180831,1
205-Saturday-1-18SPRI-0000010,20180609,1
205-Saturday-1-18SPRI-0000010,20180616,1
205-Saturday-1-18SPRI-0000010,20180623,1
205-Saturday-1-18SUM-0000010,20180630,1
205-Saturday-1-18SUM-0000010,20180707,1
205-Saturday-1-18SUM-0000010,20180714,1
205-Saturday-1-18SUM-0000010,20180721,1
205-Saturday-1-18SUM-0000010,20180728,1
205-Saturday-1-18SUM-0000010,20180804,1
205-Saturday-1-18SUM-0000010,20180811,1
205-Saturday-1-18SUM-0000010,20180818,1
205-Saturday-1-18SUM-0000010,20180825,1
205-Saturday-1-18SUM-0000010,20180901,1
205-Sunday-1-18SPRI-0000001,20180610,1
205-Sunday-1-18SPRI-0000001,20180617,1
205-Sunday-1-18SPRI-0000001,20180624,1
205-Sunday-1-18SUM-0000001,20180701,1
205-Sunday-1-18SUM-0000001,20180702,1
205-Sunday-1-18SUM-0000001,20180708,1
205-Sunday-1-18SUM-0000001,20180715,1
205-Sunday-1-18SUM-0000001,20180722,1
205-Sunday-1-18SUM-0000001,20180729,1
205-Sunday-1-18SUM-0000001,20180805,1
205-Sunday-1-18SUM-0000001,20180812,1
205-Sunday-1-18SUM-0000001,20180819,1
205-Sunday-1-18SUM-0000001,20180826,1
205-Sunday-1-18SUM-0000001,20180902,1
205-Weekday-1-18SPRI-1111100,20180611,1
205-Weekday-1-18SPRI-1111100,20180612,1
205-Weekday-1-18SPRI-1111100,20180613,1
205-Weekday-1-18SPRI-1111100,20180614,1
205-Weekday-1-18SPRI-1111100,20180615,1
205-Weekday-1-18SPRI-1111100,20180618,1
205-Weekday-1-18SPRI-1111100,20180619,1
205-Weekday-1-18SPRI-1111100,20180620,1
205-Weekday-1-18SPRI-1111100,20180621,1
205-Weekday-1-18SPRI-1111100,20180622,1
205-Weekday-1-18SUM-1111100,20180625,1
205-Weekday-1-18SUM-1111100,20180626,1
205-Weekday-1-18SUM-1111100,20180627,1
205-Weekday-1-18SUM-1111100,20180628,1
205-Weekday-1-18SUM-1111100,20180629,1
205-Weekday-1-18SUM-1111100,20180703,1
205-Weekday-1-18SUM-1111100,20180704,1
205-Weekday-1-18SUM-1111100,20180705,1
205-Weekday-1-18SUM-1111100,20180706,1
205-Weekday-1-18SUM-1111100,20180709,1
205-Weekday-1-18SUM-1111100,20180710,1
205-Weekday-1-18SUM-1111100,20180711,1
